token_id,status,entity,access,architecture,material,eyes,interface,implant,mantle,background,signal,corruption
2112,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.neural_veil,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.carrier_echo,corruption.intact
2113,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.reconstructed,eyes.void,interface.neural_veil,implant.spinal_bus,mantle.field_collar,background.rack_shadow,signal.locked,corruption.scan_shear
2114,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.neural_cable,mantle.split_shell,background.cold_storage,signal.silent,corruption.scan_shear
2115,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.neural_veil,implant.neural_cable,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
2116,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.none,implant.spinal_bus,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.checksum_burn
2117,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.split_shell,background.rack_shadow,signal.locked,corruption.intact
2118,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.forensic_plate,implant.antenna,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.intact
2119,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.none,implant.none,mantle.cable_shroud,background.rack_shadow,signal.carrier_echo,corruption.scan_shear
2120,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.void,interface.null_mask,implant.neural_cable,mantle.ceramic_mantle,background.cold_storage,signal.intermittent,corruption.intact
2121,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.reconstructed,eyes.void,interface.respirator,implant.spinal_bus,mantle.archive_coat,background.relay_well,signal.intermittent,corruption.scan_shear
2122,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.intact
2123,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.fractured,interface.respirator,implant.none,mantle.cable_shroud,background.relay_well,signal.silent,corruption.intact
2124,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.reconstructed,eyes.void,interface.neural_veil,implant.spinal_bus,mantle.field_collar,background.anechoic_room,signal.intermittent,corruption.scan_shear
2125,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.checksum_burn
2126,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.fractured,interface.none,implant.spinal_bus,mantle.cable_shroud,background.service_tunnel,signal.locked,corruption.intact
2127,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.none,implant.neural_cable,mantle.archive_coat,background.anechoic_room,signal.locked,corruption.checksum_burn
2128,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.none,implant.spinal_bus,mantle.cable_shroud,background.evidence_void,signal.intermittent,corruption.checksum_burn
2129,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.relay_well,signal.intermittent,corruption.packet_ghosting
2130,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.null_mask,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.carrier_echo,corruption.intact
2131,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.biosynth,eyes.void,interface.respirator,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.scan_shear
2132,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.none,implant.spinal_bus,mantle.split_shell,background.service_tunnel,signal.carrier_echo,corruption.intact
2133,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.respirator,implant.none,mantle.field_collar,background.relay_well,signal.locked,corruption.intact
2134,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.forensic_plate,implant.neural_cable,mantle.ceramic_mantle,background.anechoic_room,signal.locked,corruption.packet_ghosting
2135,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.porcelain,eyes.thermal,interface.none,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.scan_shear
2136,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.biosynth,eyes.optical_array,interface.neural_veil,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.locked,corruption.packet_ghosting
2137,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.neural_veil,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
2138,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.ceramic,eyes.void,interface.none,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.scan_shear
2139,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.forensic_plate,implant.antenna,mantle.cable_shroud,background.cold_storage,signal.silent,corruption.scan_shear
2140,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.forensic_plate,implant.none,mantle.split_shell,background.anechoic_room,signal.intermittent,corruption.intact
2141,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.none,implant.antenna,mantle.ceramic_mantle,background.evidence_void,signal.intermittent,corruption.scan_shear
2142,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.none,implant.none,mantle.ceramic_mantle,background.relay_well,signal.intermittent,corruption.intact
2143,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.spinal_bus,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.scan_shear
2144,feasibility_only_not_final_art,entity.human,access.system,architecture.suspended_core,material.biosynth,eyes.thermal,interface.none,implant.root_port,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
2145,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.ceramic,eyes.void,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.relay_well,signal.silent,corruption.scan_shear
2146,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.neural_veil,implant.antenna,mantle.cable_shroud,background.cold_storage,signal.carrier_echo,corruption.scan_shear
2147,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.carrier_echo,corruption.intact
2148,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.void,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.scan_shear
2149,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.cable_shroud,background.service_tunnel,signal.intermittent,corruption.intact
2150,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.locked,corruption.scan_shear
2151,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.none,implant.spinal_bus,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.intact
2152,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.scan_shear
2153,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.none,implant.neural_cable,mantle.field_collar,background.evidence_void,signal.carrier_echo,corruption.intact
2154,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.anechoic_room,signal.locked,corruption.intact
2155,feasibility_only_not_final_art,entity.hollow,access.system,architecture.suspended_core,material.reconstructed,eyes.void,interface.neural_veil,implant.root_port,mantle.archive_coat,background.evidence_void,signal.locked,corruption.absence
2156,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.forensic_plate,implant.antenna,mantle.cable_shroud,background.cold_storage,signal.locked,corruption.intact
2157,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.carbon,eyes.thermal,interface.neural_veil,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.checksum_burn
2158,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.null_mask,implant.none,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
2159,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.carrier_echo,corruption.intact
2160,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.null_mask,implant.none,mantle.archive_coat,background.uplink_black,signal.locked,corruption.packet_ghosting
2161,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.carbon,eyes.void,interface.neural_veil,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.scan_shear
2162,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.intermittent,corruption.intact
